review_id,freelancer_id,client_id,review_text,client_rating,communication_score,quality_score,delivery_score,budget_usd,project_category
1168,1168,2484,"Entrego antes de la fecha limite y resolvio cambios rapidamente. Se evaluo tiempo, calidad y comunicacion.",4.59,4.77,4.85,4.33,3881.31,customer_support
1169,1169,1363,"Muy profesional, cumplio con todos los requerimientos del proyecto. La experiencia general fue registrada por el cliente.",4.53,4.39,4.57,4.83,435.51,copywriting
1170,1170,1561,El resultado no cumplio completamente con la calidad esperada. El cliente solicito cambios adicionales.,2.7,1.97,2.52,1.71,2881.04,web_development
1171,1171,1279,"Muy buen servicio, recomendado para proyectos futuros. El cliente solicito cambios adicionales.",4.65,4.55,4.93,4.42,1317.82,mobile_development
1172,1172,2187,"Trabajo limpio, bien documentado y con buena atencion al cliente. La experiencia general fue registrada por el cliente.",4.58,4.55,4.76,4.24,376.63,web_development
1173,1173,1611,Cumplio con la mayor parte del alcance definido. El proyecto fue realizado en modalidad remota.,3.86,3.43,3.47,4.2,3994.37,mobile_development
1174,1174,1464,"Muy buen servicio, recomendado para proyectos futuros. El alcance incluia revision de entregables.",4.58,4.5,4.64,4.21,4998.1,web_development
1175,1175,2420,"Muy buen servicio, recomendado para proyectos futuros. El cliente solicito cambios adicionales.",4.72,4.52,4.72,4.9,3173.56,customer_support
1176,1176,1704,"Trabajo limpio, bien documentado y con buena atencion al cliente. El alcance incluia revision de entregables.",4.5,4.87,4.9,4.31,963.6,copywriting
1177,1177,1789,"Excelente trabajo, buena comunicacion y entrega rapida. La experiencia general fue registrada por el cliente.",4.81,4.32,4.65,4.72,3006.59,machine_learning
1178,1178,2084,Cumplio con la mayor parte del alcance definido. El cliente solicito cambios adicionales.,3.57,4.32,4.04,3.93,2451.66,graphic_design
1179,1179,1262,"Trabajo limpio, bien documentado y con buena atencion al cliente. El proyecto fue realizado en modalidad remota.",4.84,4.27,4.62,4.36,2350.81,data_analysis
1180,1180,1326,"Muy profesional, cumplio con todos los requerimientos del proyecto. Se evaluo tiempo, calidad y comunicacion.",4.91,4.8,4.72,4.72,4046.8,graphic_design
1181,1181,1264,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El cliente solicito cambios adicionales.,4.82,4.64,4.58,4.24,743.59,mobile_development
1182,1182,2275,Se necesito retrabajo porque la primera version tenia errores importantes. El cliente solicito cambios adicionales.,2.78,2.04,3.04,1.97,3719.94,data_analysis
1183,1183,1419,"Muy buen servicio, recomendado para proyectos futuros. El proyecto fue realizado en modalidad remota.",4.63,4.66,4.73,4.45,2651.13,copywriting
1184,1184,2436,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El proyecto fue realizado en modalidad remota.,4.89,4.38,4.84,4.51,2487.04,data_analysis
1185,1185,1814,"Trabajo limpio, bien documentado y con buena atencion al cliente. Se evaluo tiempo, calidad y comunicacion.",4.54,4.59,4.47,4.57,3554.63,customer_support
1186,1186,2348,"Buena disposicion para corregir observaciones despues de la revision. Se evaluo tiempo, calidad y comunicacion.",4.11,3.68,3.63,3.79,3536.01,data_analysis
1187,1187,2404,"Excelente trabajo, buena comunicacion y entrega rapida. Se evaluo tiempo, calidad y comunicacion.",4.53,4.92,4.9,4.98,2079.33,mobile_development
1188,1188,1709,Entrego antes de la fecha limite y resolvio cambios rapidamente. El cliente solicito cambios adicionales.,4.96,4.91,4.39,4.51,4025.11,customer_support
1189,1189,1503,"Excelente trabajo, buena comunicacion y entrega rapida. Se evaluo tiempo, calidad y comunicacion.",4.42,4.92,4.89,4.66,2342.02,machine_learning
1190,1190,1940,"Cumplio con la mayor parte del alcance definido. Se evaluo tiempo, calidad y comunicacion.",3.77,3.52,3.58,3.44,2269.3,mobile_development
1191,1191,2294,"Muy buen servicio, recomendado para proyectos futuros. Se evaluo tiempo, calidad y comunicacion.",4.65,4.39,4.79,4.7,281.38,copywriting
1192,1192,2466,"El resultado no cumplio completamente con la calidad esperada. Se evaluo tiempo, calidad y comunicacion.",2.85,2.22,2.61,3.01,2187.17,digital_marketing
1193,1193,1521,Cumplio con la mayor parte del alcance definido. El alcance incluia revision de entregables.,4.08,4.37,3.71,3.64,3596.85,digital_marketing
1194,1194,1119,"Hubo problemas de seguimiento y varias tareas quedaron incompletas. Se evaluo tiempo, calidad y comunicacion.",2.41,3.26,2.69,1.92,1013.76,customer_support
1195,1195,2396,Cumplio con la mayor parte del alcance definido. El alcance incluia revision de entregables.,4.11,3.86,4.02,3.8,2433.58,web_development
1196,1196,2017,Se necesito retrabajo porque la primera version tenia errores importantes. La experiencia general fue registrada por el cliente.,2.5,2.74,2.03,2.08,3055.55,machine_learning
1197,1197,1603,Cumplio con la mayor parte del alcance definido. El cliente solicito cambios adicionales.,3.46,4.1,4.27,4.14,2389.37,mobile_development
1198,1198,1850,Buena disposicion para corregir observaciones despues de la revision. El proyecto fue realizado en modalidad remota.,3.48,4.39,3.79,4.22,996.33,machine_learning
1199,1199,1987,"Trabajo limpio, bien documentado y con buena atencion al cliente. El alcance incluia revision de entregables.",4.54,4.58,4.47,4.26,4149.22,machine_learning
1200,1200,1661,"Muy buen servicio, recomendado para proyectos futuros. La experiencia general fue registrada por el cliente.",4.97,4.61,4.5,4.96,2281.25,web_development
1201,1201,1749,"Excelente trabajo, buena comunicacion y entrega rapida. Se evaluo tiempo, calidad y comunicacion.",4.58,4.25,4.37,4.3,1665.81,mobile_development
1202,1202,2001,"La calidad fue alta y mantuvo comunicacion constante durante el proceso. Se evaluo tiempo, calidad y comunicacion.",4.67,4.22,4.75,4.85,953.0,machine_learning
1203,1203,2112,Entrego antes de la fecha limite y resolvio cambios rapidamente. El alcance incluia revision de entregables.,4.72,4.64,4.32,4.45,4898.31,digital_marketing
1204,1204,1416,Se necesito retrabajo porque la primera version tenia errores importantes. El alcance incluia revision de entregables.,2.07,2.22,3.07,2.06,2960.58,customer_support
1205,1205,1681,"La calidad fue alta y mantuvo comunicacion constante durante el proceso. Se evaluo tiempo, calidad y comunicacion.",4.74,4.47,4.76,4.46,1965.62,digital_marketing
1206,1206,2473,"Muy buen servicio, recomendado para proyectos futuros. Se evaluo tiempo, calidad y comunicacion.",4.73,4.75,4.39,4.98,1132.46,graphic_design
1207,1207,1961,Hubo problemas de seguimiento y varias tareas quedaron incompletas. El alcance incluia revision de entregables.,2.34,2.96,3.03,2.04,1026.64,digital_marketing
1208,1208,1377,"Excelente trabajo, buena comunicacion y entrega rapida. Se evaluo tiempo, calidad y comunicacion.",4.89,4.23,4.54,4.48,1776.77,copywriting
1209,1209,1642,La entrega se atraso y fue necesario solicitar muchas correcciones. El proyecto fue realizado en modalidad remota.,2.25,2.08,2.79,3.05,3636.32,machine_learning
1210,1210,1196,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.86,4.52,4.44,4.44,1872.68,copywriting
1211,1211,1921,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El proyecto fue realizado en modalidad remota.",3.92,3.41,3.72,3.56,361.26,digital_marketing
1212,1212,1157,La comunicacion fue lenta y algunos requerimientos no quedaron claros. El proyecto fue realizado en modalidad remota.,2.92,2.07,3.06,1.6,2502.55,data_analysis
1213,1213,1123,Entrego antes de la fecha limite y resolvio cambios rapidamente. La experiencia general fue registrada por el cliente.,4.85,4.26,4.84,4.82,3237.76,graphic_design
1214,1214,1026,Entrego antes de la fecha limite y resolvio cambios rapidamente. La experiencia general fue registrada por el cliente.,4.55,4.34,4.59,4.55,910.32,mobile_development
1215,1215,2156,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. El cliente solicito cambios adicionales.",3.85,3.22,4.13,3.55,1228.84,customer_support
1216,1216,2490,"Muy buen servicio, recomendado para proyectos futuros. Se evaluo tiempo, calidad y comunicacion.",4.68,4.35,4.67,4.52,609.62,customer_support
1217,1217,2351,Hubo problemas de seguimiento y varias tareas quedaron incompletas. El cliente solicito cambios adicionales.,3.04,1.91,3.37,2.11,3609.36,mobile_development
1218,1218,2101,"Excelente trabajo, buena comunicacion y entrega rapida. El proyecto fue realizado en modalidad remota.",4.59,4.6,4.92,4.8,1410.24,customer_support
1219,1219,1104,"Trabajo limpio, bien documentado y con buena atencion al cliente. El proyecto fue realizado en modalidad remota.",4.49,4.85,4.36,4.6,4455.05,graphic_design
1220,1220,1579,Entrego antes de la fecha limite y resolvio cambios rapidamente. El alcance incluia revision de entregables.,4.94,4.38,4.67,4.24,3458.94,copywriting
1221,1221,1516,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. Se evaluo tiempo, calidad y comunicacion.",3.72,3.48,4.36,3.7,4054.09,web_development
1222,1222,1570,"Muy buen servicio, recomendado para proyectos futuros. El alcance incluia revision de entregables.",4.46,4.84,4.38,4.28,3771.54,customer_support
1223,1223,1653,Entrego antes de la fecha limite y resolvio cambios rapidamente. La experiencia general fue registrada por el cliente.,4.89,4.92,4.76,4.47,961.96,web_development
1224,1224,2450,Hubo problemas de seguimiento y varias tareas quedaron incompletas. El proyecto fue realizado en modalidad remota.,2.08,3.34,3.38,1.96,3054.17,data_analysis
1225,1225,2432,"Muy profesional, cumplio con todos los requerimientos del proyecto. El alcance incluia revision de entregables.",4.98,4.57,4.48,4.78,2912.1,graphic_design
1226,1226,1491,"Muy profesional, cumplio con todos los requerimientos del proyecto. El proyecto fue realizado en modalidad remota.",4.48,4.42,4.9,4.87,4299.39,copywriting
1227,1227,1141,"Trabajo limpio, bien documentado y con buena atencion al cliente. El proyecto fue realizado en modalidad remota.",4.71,4.71,4.67,4.97,2522.53,graphic_design
1228,1228,1189,La entrega se atraso y fue necesario solicitar muchas correcciones. El cliente solicito cambios adicionales.,2.06,1.83,2.06,2.78,3276.42,machine_learning
1229,1229,2343,La calidad fue alta y mantuvo comunicacion constante durante el proceso. El proyecto fue realizado en modalidad remota.,4.86,4.98,4.56,4.59,1200.88,customer_support
1230,1230,1826,"El trabajo fue correcto, aunque hubo algunos ajustes menores. El proyecto fue realizado en modalidad remota.",4.06,4.01,3.98,3.24,1976.07,digital_marketing
1231,1231,2187,El resultado no cumplio completamente con la calidad esperada. El alcance incluia revision de entregables.,3.22,1.86,2.84,2.82,2257.93,customer_support
1232,1232,1858,"Excelente trabajo, buena comunicacion y entrega rapida. El proyecto fue realizado en modalidad remota.",4.95,4.97,4.63,4.38,2007.89,customer_support
1233,1233,1638,"Trabajo limpio, bien documentado y con buena atencion al cliente. La experiencia general fue registrada por el cliente.",4.89,4.85,4.3,4.95,3236.54,mobile_development
1234,1234,1392,Entrego antes de la fecha limite y resolvio cambios rapidamente. El alcance incluia revision de entregables.,4.77,4.47,4.48,4.94,2081.7,web_development
1235,1235,1012,"Trabajo limpio, bien documentado y con buena atencion al cliente. El cliente solicito cambios adicionales.",5.0,4.83,4.61,4.86,97.18,data_analysis
1236,1236,1880,"Buena disposicion para corregir observaciones despues de la revision. Se evaluo tiempo, calidad y comunicacion.",4.1,4.15,3.61,4.22,315.25,customer_support
1237,1237,1117,Resultado funcional con algunos detalles pendientes al inicio. El cliente solicito cambios adicionales.,3.83,3.42,3.34,3.51,4337.31,machine_learning
1238,1238,1208,"Muy buen servicio, recomendado para proyectos futuros. Se evaluo tiempo, calidad y comunicacion.",4.86,4.66,4.67,4.47,4896.5,digital_marketing
1239,1239,1446,"Muy profesional, cumplio con todos los requerimientos del proyecto. El proyecto fue realizado en modalidad remota.",4.73,4.89,4.45,4.69,180.29,mobile_development
1240,1240,1567,"Excelente trabajo, buena comunicacion y entrega rapida. El alcance incluia revision de entregables.",4.5,4.83,4.73,4.41,3812.81,copywriting
1241,1241,2244,La comunicacion fue lenta y algunos requerimientos no quedaron claros. El cliente solicito cambios adicionales.,2.67,2.96,2.21,2.5,1085.97,web_development
1242,1242,1167,El resultado no cumplio completamente con la calidad esperada. El proyecto fue realizado en modalidad remota.,2.59,2.88,3.18,2.51,514.46,data_analysis
1243,1243,2359,Hubo problemas de seguimiento y varias tareas quedaron incompletas. El proyecto fue realizado en modalidad remota.,3.19,3.37,3.02,2.44,1128.17,digital_marketing
1244,1244,1443,"Excelente trabajo, buena comunicacion y entrega rapida. El cliente solicito cambios adicionales.",4.58,4.87,4.38,4.33,1441.15,graphic_design
1245,1245,1741,Resultado funcional con algunos detalles pendientes al inicio. La experiencia general fue registrada por el cliente.,3.63,3.42,4.17,3.5,2790.23,web_development
1246,1246,1064,"Excelente trabajo, buena comunicacion y entrega rapida. El alcance incluia revision de entregables.",4.64,4.59,4.97,4.74,4315.42,graphic_design
1247,1247,1300,Buena disposicion para corregir observaciones despues de la revision. El cliente solicito cambios adicionales.,3.56,4.39,3.36,4.18,4259.43,web_development
1248,1248,1420,"Muy buen servicio, recomendado para proyectos futuros. El proyecto fue realizado en modalidad remota.",4.95,4.79,4.56,4.33,1214.03,graphic_design
1249,1249,1501,"Muy profesional, cumplio con todos los requerimientos del proyecto. El proyecto fue realizado en modalidad remota.",4.5,4.23,4.39,4.91,2759.17,mobile_development
1250,1250,1058,"Muy profesional, cumplio con todos los requerimientos del proyecto. Se evaluo tiempo, calidad y comunicacion.",4.73,4.74,4.57,4.72,553.01,customer_support
1251,1251,2264,"Excelente trabajo, buena comunicacion y entrega rapida. El cliente solicito cambios adicionales.",4.72,4.57,4.41,4.6,3535.19,machine_learning
1252,1252,1971,"Buena disposicion para corregir observaciones despues de la revision. Se evaluo tiempo, calidad y comunicacion.",4.02,4.26,3.97,3.15,3477.05,copywriting
1253,1253,1673,"Excelente trabajo, buena comunicacion y entrega rapida. El cliente solicito cambios adicionales.",4.79,4.22,4.45,4.24,2222.92,digital_marketing
1254,1254,1914,La calidad fue alta y mantuvo comunicacion constante durante el proceso. La experiencia general fue registrada por el cliente.,4.93,4.67,4.65,4.49,1106.04,mobile_development
1255,1255,1044,"La entrega se atraso y fue necesario solicitar muchas correcciones. Se evaluo tiempo, calidad y comunicacion.",2.26,1.83,2.9,2.37,1540.79,web_development
1256,1256,2498,"La entrega fue aceptable, pero la comunicacion pudo ser mejor. El proyecto fue realizado en modalidad remota.",3.47,3.76,3.86,3.7,1086.07,digital_marketing
1257,1257,2155,"Muy buen servicio, recomendado para proyectos futuros. La experiencia general fue registrada por el cliente.",4.51,4.56,4.35,4.83,1895.62,copywriting
1258,1258,2411,"Trabajo limpio, bien documentado y con buena atencion al cliente. El proyecto fue realizado en modalidad remota.",4.75,4.37,4.41,4.27,3673.49,customer_support
