reseña_id,freelancer_id,texto_reseña,fecha_reseña,categoria_servicio,cluster,cluster_name,pc1,pc2
rv00367,FL0090,excelente calidad en la presentacion y el nivel de detalle fue excepcional la calidad del resultado final fue impresionante lo recomiendo ampliamente la calidad del trabajo refleja claramente los anos de experiencia del profesional,2021-10-18,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.3114883793319703,-0.13234542982954683
rv00368,FL0090,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores,2024-05-01,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.20995812757314397,-0.08858523138959368
rv00369,FL0090,la comunicacion fue profesional y se respetaron todos los plazos establecidos,2024-05-04,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.12400129672635328,0.19499304694573075
rv00370,FL0090,la calidad del trabajo fue una agradable sorpresa comparado con propuestas anteriores muy mala calidad los archivos entregados estaban incompletos y mal elaborados la calidad prometida no coincidio con el trabajo real que se entrego al final,2021-08-24,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.25918972362509585,-0.09026882756787885
rv00371,FL0090,la calidad prometida no coincidio con el trabajo real que se entrego al final la calidad general del proyecto fue muy buena con minimas correcciones necesarias,2024-09-14,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.24880455902429746,-0.05887957675827774
rv00372,FL0090,la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad tecnica demostrada es superior a la de muchos profesionales del area muy buena calidad en los textos redactados con un estilo claro y preciso,2021-09-28,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.22876308057683342,-0.09350518566962228
rv00373,FL0090,la calidad mejoro considerablemente despues de varias rondas de correcciones la calidad demostrada hace que este profesional sea una opcion de primer nivel,2024-01-25,Soporte Administrativo Virtual,1,Calidad / Trabajo,0.2013237164262449,-0.0726455542203306
rv00374,FL0091,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2020-08-26,Redacción y Traducción,0,Precio / Desconocido,0.22535277602911724,-0.14727402625324582
rv00375,FL0091,mejorar la comunicacion es clave para que los proximos proyectos salgan bien,2024-07-09,Redacción y Traducción,2,Comunicacion / Proyecto,0.11694018241585633,0.1683050792115083
rv00376,FL9397,la comunicacion con este profesional fue tan deficiente que perdimos semanas enteras,2023-03-02,Redacción y Traducción,2,Comunicacion / Proyecto,0.1312800769707713,0.19650026983250504
rv00378,FL9712,buen precio aunque creo que podria encontrar nivel similar a un costo menor,2021-10-26,Desarrollo de Software,0,Precio / Desconocido,0.13477508943088334,-0.11131409531313777
rv00379,FL0092,el precio me parecio elevado al principio pero el resultado final lo justifico totalmente el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2020-12-15,Desarrollo de Software,0,Precio / Desconocido,0.21645387290941226,-0.1796205593538569
rv00380,FL0092,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2024-11-28,Desarrollo de Software,1,Calidad / Trabajo,0.17257357339428597,-0.06595655879064179
rv00381,FL0092,problemas de comunicacion hicieron que las instrucciones no se siguieran bien la comunicacion fue lo que mas valoro del trabajo realizado en este proyecto la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances,2023-01-17,Desarrollo de Software,2,Comunicacion / Proyecto,0.24035615648713868,0.31008829228430723
rv00382,FL0092,la calidad demostrada es inconsistente y genera dudas sobre la reproducibilidad del resultado,2022-11-23,Desarrollo de Software,1,Calidad / Trabajo,0.15172644811211336,-0.08554280404201013
rv00383,FL9916,la calidad en los detalles finos fue lo que distinguio este trabajo de otros anteriores,2023-11-25,Desarrollo de Software,1,Calidad / Trabajo,0.1548337795323481,-0.07468035496255722
rv00384,FL0092,el precio es la unica ventaja de este profesional ya que la calidad deja mucho que desear,2022-10-04,Desarrollo de Software,0,Precio / Desconocido,0.1738489573955995,-0.10182541947215436
rv00385,FL0093,la calidad demostrada hace que este profesional sea una opcion de primer nivel,2020-10-29,Diseño Gráfico,1,Calidad / Trabajo,0.17257357339428597,-0.06595655879064179
rv00386,FL0093,el precio final se mantuvo dentro del presupuesto acordado muy transparente en el cobro buen precio aunque creo que podria encontrar nivel similar a un costo menor el precio acordado se respeto en todo momento sin cobros adicionales inesperados,2021-11-29,Diseño Gráfico,0,Precio / Desconocido,0.24896161992896623,-0.1924985724050106
rv00388,FL9612,el precio del proyecto no incluia lo que prometia el brief inicial lo que fue un engano,2021-03-07,Desarrollo de Software,0,Precio / Desconocido,0.13990342719442106,-0.07528806534418186
rv00389,FL0094,el precio es justo y el trabajo esta bien ejecutado totalmente recomendable,2021-12-03,Desarrollo de Software,0,Precio / Desconocido,0.15931954366017623,-0.11058452363645721
rv00391,FL0095,la comunicacion durante el proceso fue excepcional y mantuve total claridad sobre los avances la mala comunicacion llevo a tener que contratar a alguien mas para retomar el proyecto,2023-08-30,Soporte Administrativo Virtual,2,Comunicacion / Proyecto,0.1626175161447001,0.23759536251873725
rv00392,FL0095,el precio fue tan competitivo que opte por asignarle dos proyectos adicionales de inmediato el precio es justo y el trabajo esta bien ejecutado totalmente recomendable el precio esta por encima del mercado y el trabajo no justifica esa diferencia,2024-01-25,Soporte Administrativo Virtual,0,Precio / Desconocido,0.24622856691430206,-0.17466948443337896
rv00393,FL0095,considerando el precio cobrado el resultado fue una excelente inversion a largo plazo,2021-11-25,Soporte Administrativo Virtual,0,Precio / Desconocido,0.18167629195924137,-0.13794008154287915
rv00396,FL0095,muy caro en precio para lo entregado la relacion fue completamente desequilibrada el precio fue transparente desde el inicio y no hubo sorpresas al momento de pagar,2021-06-30,desconocido,0,Precio / Desconocido,0.18829553395119447,-0.12248611440809963
rv00397,FL0095,el precio es razonable si se considera el tiempo ahorrado y los resultados obtenidos,2022-04-20,Soporte Administrativo Virtual,0,Precio / Desconocido,0.10494176580346265,-0.09807734084864281
rv00399,FL0096,la falta de comunicacion retraso el proyecto y genero muchas confusiones la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2022-08-26,Diseño Gráfico,2,Comunicacion / Proyecto,0.18672969727312663,0.2711266052307239
rv00402,FL0096,la calidad fue irregular segun la etapa del proyecto en que nos encontraramos la calidad del resultado final fue impresionante lo recomiendo ampliamente excelente calidad en la presentacion y el nivel de detalle fue excepcional,2021-07-20,Diseño Gráfico,1,Calidad / Trabajo,0.27397926750594037,-0.08612795434567677
rv00403,FL0096,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion,2021-06-23,Diseño Gráfico,0,Precio / Desconocido,0.1414097709237991,-0.12148482823404984
rv00404,FL0096,el precio aumento a mitad del proyecto sin aviso previo lo cual fue muy decepcionante,2022-04-07,Diseño Gráfico,0,Precio / Desconocido,0.11875788208497287,-0.07458831954175507
rv00405,FL0097,su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento,2020-11-07,Desarrollo de Software,2,Comunicacion / Proyecto,0.11045618097629042,0.17273287818980934
rv00407,FL0098,siempre tuvo buena comunicacion y reporto cada cambio antes de implementarlo,2020-09-28,Diseño Gráfico,2,Comunicacion / Proyecto,0.12205781127045978,0.19442174356313113
rv00408,FL0098,la falta de comunicacion retraso el proyecto y genero muchas confusiones,desconocido,Diseño Gráfico,2,Comunicacion / Proyecto,0.13855622259308936,0.21156111022349708
rv00409,FL0098,la calidad prometida no coincidio con el trabajo real que se entrego al final,2024-08-23,Diseño Gráfico,1,Calidad / Trabajo,0.19078212050229867,-0.05923843959780013
rv00411,FL0098,la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto excelente calidad en cada entregable muy profesional y con atencion al detalle,2024-01-11,Diseño Gráfico,1,Calidad / Trabajo,0.26426887350884465,-0.0720668090453972
rv00413,FL0099,la calidad demostrada hace que este profesional sea una opcion de primer nivel la calidad del codigo fue limpia bien documentada y facil de mantener la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2021-11-28,Desarrollo de Software,1,Calidad / Trabajo,0.22525378238167834,-0.07816687992185387
rv00415,FL0099,excelente precio para el nivel de expertise mostrado muy satisfecho con la inversion el precio me resulto confuso desde el inicio por la falta de claridad en el presupuesto,2024-02-26,Desarrollo de Software,0,Precio / Desconocido,0.18995562774955088,-0.13237447478254868
rv00417,FL0100,la comunicacion presento fallas importantes que afectaron el avance del proyecto,2024-02-09,Desarrollo de Software,2,Comunicacion / Proyecto,0.15096517399738454,0.2177420024027806
rv00419,FL0100,el precio refleja adecuadamente el valor del trabajo entregado sin lugar a dudas,2024-01-14,Desarrollo de Software,0,Precio / Desconocido,0.17203400635856575,-0.13950417214923308
rv00420,FL0100,el precio negociado incluyo revisiones ilimitadas lo que lo hizo aun mas conveniente excelente relacion precio valor definitivamente una de las mejores inversiones del ano,2023-11-17,Desarrollo de Software,0,Precio / Desconocido,0.14434638219804283,-0.14171974687419123
rv00421,FL0100,la comunicacion fue adecuada aunque podria mejorar la frecuencia de los reportes la comunicacion proactiva evito malentendidos y el proyecto avanzo sin problemas la comunicacion a distancia fue gestionada de manera muy profesional y sin interrupciones,2021-10-06,Desarrollo de Software,2,Comunicacion / Proyecto,0.1991821871789876,0.2995549318446708
rv00422,FL0100,la calidad del diseno entregado capturo exactamente la vision del proyecto muy mala calidad los archivos entregados estaban incompletos y mal elaborados,2024-03-25,Desarrollo de Software,1,Calidad / Trabajo,0.17330937062678167,-0.0555426536176408
rv00423,FL9572,la comunicacion fue excelente durante todo el proyecto sin demoras,2023-06-24,Redacción y Traducción,2,Comunicacion / Proyecto,0.2156832106747728,0.22767706752384761
rv00424,FL0101,el precio final fue justo considerando los imprevistos que surgieron durante la ejecucion,2021-03-12,Redacción y Traducción,0,Precio / Desconocido,0.16134364814554383,-0.08640657308137811
rv00425,FL0101,el precio es alto pero completamente justificado por la especializacion que demuestra,2023-03-18,Redacción y Traducción,0,Precio / Desconocido,0.1209592557097022,-0.1242526453941179
rv00426,FL0102,la comunicacion fue muy irregular lo que dificulto la coordinacion del equipo,2021-06-30,Redacción y Traducción,2,Comunicacion / Proyecto,0.09486985388265713,0.16837145481510096
rv00427,FL0102,la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo fue sobresaliente y se convirtio en un valor agregado real,2022-11-20,Redacción y Traducción,1,Calidad / Trabajo,0.20375966053383474,-0.09075068848426315
rv00429,FL0102,esperaba una calidad mas alta dado el tiempo invertido en explicar los requerimientos excelente calidad en cada entregable muy profesional y con atencion al detalle la calidad estuvo por debajo de lo esperado y requirio revision extensa antes de aceptar,2023-06-19,Redacción y Traducción,1,Calidad / Trabajo,0.2245771168560517,-0.08065960099429068
rv00430,FL0102,problemas de comunicacion hicieron que las instrucciones no se siguieran bien su comunicacion fue sobresaliente especialmente al gestionar cambios de ultimo momento el unico punto debil fue la comunicacion especialmente cuando surgieron cambios en el alcance,2020-10-12,Redacción y Traducción,2,Comunicacion / Proyecto,0.1946968778874671,0.2924534575582141
rv00431,FL0102,mejorar la comunicacion es clave para que los proximos proyectos salgan bien la comunicacion fue tan buena que suplio la falta de reuniones presenciales con creces,2023-05-10,Redacción y Traducción,2,Comunicacion / Proyecto,0.17692603518259095,0.24896829950101787
rv00432,FL0103,la calidad del trabajo entregado supero completamente mis expectativas iniciales la calidad tecnica demostrada es superior a la de muchos profesionales del area la calidad del trabajo fue inconsistente entre los diferentes entregables del proyecto,2023-07-12,Diseño Gráfico,1,Calidad / Trabajo,0.2920451752171152,-0.1294736692368686
